Date,Open,High,Low,Close,Change (Pips),Change (%)
May 31 2017 05:00,97.31,97.37,97.29,97.33,2,0.02%
May 31 2017 04:00,97.278,97.318,97.278,97.318,4,0.04%
May 31 2017 03:00,97.29,97.32,97.28,97.29,0,0.00%
May 31 2017 02:00,97.279,97.339,97.259,97.299,2,0.02%
May 31 2017 01:00,97.297,97.307,97.247,97.287,-1,-0.01%
May 31 2017 00:00,97.298,97.318,97.228,97.308,1,0.01%
May 30 2017 20:00,97.141,97.181,97.101,97.181,4,0.04%
May 30 2017 19:00,97.152,97.182,97.112,97.152,0,0.00%
May 30 2017 18:00,97.207,97.207,97.137,97.157,-5,-0.05%
May 30 2017 17:00,97.241,97.251,97.181,97.201,-4,-0.04%
May 30 2017 16:00,97.187,97.267,97.177,97.247,6,0.06%
May 30 2017 15:00,97.238,97.248,97.138,97.178,-6,-0.06%
May 30 2017 14:00,97.18,97.27,97.09,97.25,7,0.07%
May 30 2017 13:00,97.357,97.367,97.177,97.187,-17,-0.17%
May 30 2017 12:00,97.249,97.409,97.249,97.369,12,0.12%
May 30 2017 11:00,97.362,97.422,97.142,97.262,-10,-0.10%
May 30 2017 10:00,97.342,97.382,97.302,97.372,3,0.03%
May 30 2017 09:00,97.452,97.482,97.312,97.332,-12,-0.12%
May 30 2017 08:00,97.457,97.477,97.397,97.457,0,0.00%
May 30 2017 07:00,97.509,97.539,97.449,97.469,-4,-0.04%
May 30 2017 06:00,97.621,97.651,97.521,97.521,-10,-0.10%
May 30 2017 05:00,97.539,97.619,97.529,97.609,7,0.07%
May 30 2017 04:00,97.549,97.569,97.529,97.549,0,0.00%
May 30 2017 03:00,97.53,97.56,97.52,97.56,3,0.03%
May 30 2017 02:00,97.572,97.572,97.522,97.522,-5,-0.05%
May 30 2017 01:00,97.519,97.589,97.519,97.559,4,0.04%
May 30 2017 00:00,97.578,97.588,97.508,97.528,-5,-0.05%
May 29 2017 16:00,97.228,97.288,97.218,97.288,6,0.06%
May 29 2017 15:00,97.262,97.272,97.222,97.242,-2,-0.02%
