Date,Open,High,Low,Close,Change (Pips),Change (%)
Jun 27 2017 03:00,1.27202,1.27276,1.27161,1.27274,7.2,0.06%
Jun 27 2017 02:00,1.27186,1.27227,1.27164,1.27202,1.6,0.01%
Jun 27 2017 01:00,1.27208,1.27236,1.27172,1.27182,-2.6,-0.02%
Jun 27 2017 00:00,1.27234,1.27237,1.27181,1.2721,-2.4,-0.02%
Jun 26 2017 23:00,1.27189,1.27233,1.27182,1.27231,4.2,0.03%
Jun 26 2017 22:00,1.27209,1.2721,1.2718,1.2719,-1.9,-0.01%
Jun 26 2017 21:00,1.27228,1.27252,1.27184,1.27213,-1.5,-0.01%
Jun 26 2017 20:00,1.27188,1.27217,1.27176,1.27216,2.8,0.02%
Jun 26 2017 19:00,1.27196,1.27201,1.27156,1.2719,-0.6,0.00%
Jun 26 2017 18:00,1.27253,1.27254,1.27106,1.272,-5.3,-0.04%
Jun 26 2017 17:00,1.27233,1.27268,1.27151,1.27253,2,0.02%
Jun 26 2017 16:00,1.27309,1.2731,1.27146,1.27227,-8.2,-0.06%
Jun 26 2017 15:00,1.27374,1.27407,1.27255,1.27312,-6.2,-0.05%
Jun 26 2017 14:00,1.27366,1.27441,1.27265,1.2737,0.4,0.00%
Jun 26 2017 13:00,1.27383,1.27521,1.2732,1.2737,-1.3,-0.01%
Jun 26 2017 12:00,1.2728,1.27519,1.2728,1.2738,10,0.08%
Jun 26 2017 11:00,1.27409,1.27423,1.27203,1.27279,-13,-0.10%
Jun 26 2017 10:00,1.27122,1.27414,1.27119,1.27408,28.6,0.22%
Jun 26 2017 09:00,1.274,1.27407,1.27064,1.27127,-27.3,-0.21%
Jun 26 2017 08:00,1.27532,1.27548,1.27255,1.27397,-13.5,-0.11%
Jun 26 2017 07:00,1.27438,1.27595,1.27425,1.27532,9.4,0.07%
Jun 26 2017 06:00,1.2745,1.27512,1.27435,1.27439,-1.1,-0.01%
Jun 26 2017 05:00,1.27427,1.27462,1.27399,1.27451,2.4,0.02%
Jun 26 2017 04:00,1.27484,1.27484,1.27416,1.27426,-5.8,-0.05%
Jun 26 2017 03:00,1.27513,1.27513,1.2745,1.27484,-2.9,-0.02%
Jun 26 2017 02:00,1.2745,1.27548,1.2745,1.27516,6.6,0.05%
Jun 26 2017 01:00,1.27455,1.27508,1.27427,1.27451,-0.4,0.00%
Jun 26 2017 00:00,1.27445,1.27502,1.27387,1.27453,0.8,0.01%
Jun 25 2017 23:00,1.27397,1.27447,1.27394,1.27447,5,0.04%
Jun 25 2017 22:00,1.27418,1.27434,1.27359,1.27401,-1.7,-0.01%
Jun 25 2017 21:00,1.27331,1.27414,1.27297,1.27414,8.3,0.07%
